0	0.043296412144026325	0.21209336512137045	571.12109375	1089
1	0.06939648266277208	0.3212252683695489	595.921875	784
2	0.11478301986750676	0.30508688478893087	635.26171875	460
3	0.16299870590082408	0.3402643792741227	657.19921875	997
4	0.19012965155454703	0.44728033635292624	601.73046875	969
5	0.22171196715922506	0.4744721650918557	582.45703125	866
6	0.2516965112572567	0.5029378157861849	676.33984375	703
7	0.26998428529673085	0.5217032499495204	741.046875	855
8	0.295466929377289	0.5493855739598046	751.671875	679
9	0.2959046006062625	0.583338539528408	721.0703125	622
10	0.3401535317736429	0.6422660494084388	668.91015625	658
11	0.36009934244641856	0.6936828603495271	669.890625	619
12	0.4223351491622312	0.6555140557458037	644.6328125	611
13	0.4569808823701701	0.716180206977753	632.203125	509
14	0.46969612630510443	0.7264892926670993	610.00390625	619
15	0.4667898230587281	0.6815865742487619	599.67578125	576
16	0.48862038769621857	0.7051046677552701	602.0546875	639
17	0.474069626528464	0.7024360721061229	588.02734375	651
18	0.47491706805694284	0.6734554255165439	591.72265625	650
19	0.4673740243591046	0.7084100642038639	601.20703125	632
20	0.47679425833380856	0.6947283739131007	601.8046875	644
21	0.4690201883498832	0.7605068058833345	581.78515625	590
22	0.4827888222602599	0.6885964485131801	582.49609375	625
23	0.4707476347614579	0.7323386434899724	593.16796875	610
24	0.4626444849604179	0.674668110106124	587.27734375	734
25	0.4846401362969024	0.7158389425218838	590.515625	602
26	0.4717443987612555	0.7092761864805157	567.81640625	657
27	0.4791994955799043	0.7147684464508095	568.1953125	703
28	0.4763295104475601	0.7611575769526022	553.19140625	451
29	0.48322428100353554	0.7253352639018168	533.15234375	446
30	0.4785971203185004	0.7188533753981867	531.47265625	555
31	0.48587845235506705	0.7254007888662628	515.13671875	397
32	0.4940651960577236	0.7323862633300784	509.68359375	458
33	0.5035620374115553	0.7564835962888252	506.19921875	546
34	0.48854677731297624	0.6957829444456007	510.49609375	725
35	0.48175347556085146	0.7487132617223602	506.61328125	538
36	0.4986908041082499	0.7247609540189794	505.7734375	572
37	0.49722609323514355	0.7530637882546733	504.49609375	449
38	0.505066440652338	0.7822649038054696	528.015625	570
39	0.5020556884669268	0.7288108514152882	493.7265625	409
40	0.510022914378259	0.7222632421035766	477.703125	438
41	0.507914534689518	0.6949677947160062	467.15234375	428
42	0.5001146075901495	0.752820426836571	468.88671875	463
43	0.4900592699091156	0.6771385453474676	463.98046875	481
44	0.4977089215365994	0.7349439764652927	470.25390625	470
45	0.49951029439131367	0.6889113600738062	470.8359375	434
46	0.4994735450376186	0.7389004831531667	463.0390625	356
47	0.5223429807787915	0.7619666277398491	463.59765625	218
48	0.5005605189939589	0.7321750276138665	444.71875	428
49	0.5096042308231533	0.7381620115995116	453.15625	510
50	0.5037641528546086	0.6917651726264167	455.9375	510
51	0.5047820716516965	0.726446442999561	457.22265625	416
52	0.500891859497453	0.7296520149536404	464.3125	525
53	0.5087459772656429	0.7159510166759911	461.13671875	340
54	0.5041576107472391	0.7170654037723524	444.2578125	430
55	0.50137050754288	0.7089301713535197	431.59765625	436
56	0.49907770441670535	0.7035660094596639	439.17578125	323
57	0.5024980110583477	0.6956154329035684	447.875	524
